date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2038-12-01,1,st,Wednesday,3,335,0,48,2038-11-29,2038-12-05,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-01,12/2038,12/01/2038,20381201,414,38-24,38,24,2,13,2038-11-19,2038-12-02,0,0,1,B
2038-12-02,2,nd,Thursday,4,336,0,48,2038-11-29,2038-12-05,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-02,12/2038,12/02/2038,20381202,414,38-24,38,24,2,14,2038-11-19,2038-12-02,0,0,1,A
2038-12-03,3,rd,Friday,5,337,0,48,2038-11-29,2038-12-05,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-03,12/2038,12/03/2038,20381203,415,38-25,38,25,1,1,2038-12-03,2038-12-16,0,0,1,B
2038-12-04,4,th,Saturday,6,338,1,48,2038-11-29,2038-12-05,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-04,12/2038,12/04/2038,20381204,415,38-25,38,25,1,2,2038-12-03,2038-12-16,0,0,0,
2038-12-05,5,th,Sunday,7,339,1,48,2038-11-29,2038-12-05,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-05,12/2038,12/05/2038,20381205,415,38-25,38,25,1,3,2038-12-03,2038-12-16,0,0,0,
2038-12-06,6,th,Monday,1,340,0,49,2038-12-06,2038-12-12,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-06,12/2038,12/06/2038,20381206,415,38-25,38,25,1,4,2038-12-03,2038-12-16,0,0,1,A
2038-12-07,7,th,Tuesday,2,341,0,49,2038-12-06,2038-12-12,1,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-07,12/2038,12/07/2038,20381207,415,38-25,38,25,1,5,2038-12-03,2038-12-16,0,0,1,B
2038-12-08,8,th,Wednesday,3,342,0,49,2038-12-06,2038-12-12,2,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-08,12/2038,12/08/2038,20381208,415,38-25,38,25,1,6,2038-12-03,2038-12-16,0,0,1,A
2038-12-09,9,th,Thursday,4,343,0,49,2038-12-06,2038-12-12,2,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-09,12/2038,12/09/2038,20381209,415,38-25,38,25,1,7,2038-12-03,2038-12-16,0,0,1,B
2038-12-10,10,th,Friday,5,344,0,49,2038-12-06,2038-12-12,2,12,December,2038-12-01,2038-12-31,4,2038,2038,2038,0,0,2038-12-10,12/2038,12/10/2038,20381210,415,38-25,38,25,2,8,2038-12-03,2038-12-16,0,0,1,A
