date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2057-03-01,1,st,Thursday,4,60,0,9,2057-02-26,2057-03-04,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-01,03/2057,03/01/2057,20570301,889,57-05,57,5,1,4,2057-02-26,2057-03-11,0,0,1,A
2057-03-02,2,nd,Friday,5,61,0,9,2057-02-26,2057-03-04,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-02,03/2057,03/02/2057,20570302,889,57-05,57,5,1,5,2057-02-26,2057-03-11,0,0,1,B
2057-03-03,3,rd,Saturday,6,62,1,9,2057-02-26,2057-03-04,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-03,03/2057,03/03/2057,20570303,889,57-05,57,5,1,6,2057-02-26,2057-03-11,0,0,0,
2057-03-04,4,th,Sunday,7,63,1,9,2057-02-26,2057-03-04,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-04,03/2057,03/04/2057,20570304,889,57-05,57,5,1,7,2057-02-26,2057-03-11,0,0,0,
2057-03-05,5,th,Monday,1,64,0,10,2057-03-05,2057-03-11,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-05,03/2057,03/05/2057,20570305,889,57-05,57,5,2,8,2057-02-26,2057-03-11,0,0,1,A
2057-03-06,6,th,Tuesday,2,65,0,10,2057-03-05,2057-03-11,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-06,03/2057,03/06/2057,20570306,889,57-05,57,5,2,9,2057-02-26,2057-03-11,0,0,1,B
2057-03-07,7,th,Wednesday,3,66,0,10,2057-03-05,2057-03-11,1,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-07,03/2057,03/07/2057,20570307,889,57-05,57,5,2,10,2057-02-26,2057-03-11,0,0,1,A
2057-03-08,8,th,Thursday,4,67,0,10,2057-03-05,2057-03-11,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-08,03/2057,03/08/2057,20570308,889,57-05,57,5,2,11,2057-02-26,2057-03-11,0,0,1,B
2057-03-09,9,th,Friday,5,68,0,10,2057-03-05,2057-03-11,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-09,03/2057,03/09/2057,20570309,889,57-05,57,5,2,12,2057-02-26,2057-03-11,0,0,1,A
2057-03-10,10,th,Saturday,6,69,1,10,2057-03-05,2057-03-11,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-10,03/2057,03/10/2057,20570310,889,57-05,57,5,2,13,2057-02-26,2057-03-11,0,0,0,
2057-03-11,11,th,Sunday,7,70,1,10,2057-03-05,2057-03-11,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-11,03/2057,03/11/2057,20570311,889,57-05,57,5,2,14,2057-02-26,2057-03-11,0,0,0,
2057-03-12,12,th,Monday,1,71,0,11,2057-03-12,2057-03-18,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-12,03/2057,03/12/2057,20570312,890,57-06,57,6,1,1,2057-03-12,2057-03-25,0,0,1,B
2057-03-13,13,th,Tuesday,2,72,0,11,2057-03-12,2057-03-18,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-13,03/2057,03/13/2057,20570313,890,57-06,57,6,1,2,2057-03-12,2057-03-25,0,0,1,A
2057-03-14,14,th,Wednesday,3,73,0,11,2057-03-12,2057-03-18,2,3,March,2057-03-01,2057-03-31,1,2057,2057,2056,0,0,2057-03-14,03/2057,03/14/2057,20570314,890,57-06,57,6,1,3,2057-03-12,2057-03-25,0,0,1,B
