date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2035-01-01,1,st,Monday,1,1,0,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-01,01/2035,01/01/2035,20350101,313,35-01,35,1,1,1,2035-01-01,2035-01-14,0,0,1,B
2035-01-02,2,nd,Tuesday,2,2,0,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-02,01/2035,01/02/2035,20350102,313,35-01,35,1,1,2,2035-01-01,2035-01-14,0,0,1,A
2035-01-03,3,rd,Wednesday,3,3,0,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-03,01/2035,01/03/2035,20350103,313,35-01,35,1,1,3,2035-01-01,2035-01-14,0,0,1,B
2035-01-04,4,th,Thursday,4,4,0,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-04,01/2035,01/04/2035,20350104,313,35-01,35,1,1,4,2035-01-01,2035-01-14,0,0,1,A
2035-01-05,5,th,Friday,5,5,0,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-05,01/2035,01/05/2035,20350105,313,35-01,35,1,1,5,2035-01-01,2035-01-14,0,0,1,B
2035-01-06,6,th,Saturday,6,6,1,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-06,01/2035,01/06/2035,20350106,313,35-01,35,1,1,6,2035-01-01,2035-01-14,0,0,0,
2035-01-07,7,th,Sunday,7,7,1,1,2035-01-01,2035-01-07,1,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-07,01/2035,01/07/2035,20350107,313,35-01,35,1,1,7,2035-01-01,2035-01-14,0,0,0,
2035-01-08,8,th,Monday,1,8,0,2,2035-01-08,2035-01-14,2,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-08,01/2035,01/08/2035,20350108,313,35-01,35,1,2,8,2035-01-01,2035-01-14,0,0,1,A
2035-01-09,9,th,Tuesday,2,9,0,2,2035-01-08,2035-01-14,2,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-09,01/2035,01/09/2035,20350109,313,35-01,35,1,2,9,2035-01-01,2035-01-14,0,0,1,B
2035-01-10,10,th,Wednesday,3,10,0,2,2035-01-08,2035-01-14,2,1,January,2035-01-01,2035-01-31,1,2035,2035,2034,0,0,2035-01-10,01/2035,01/10/2035,20350110,313,35-01,35,1,2,10,2035-01-01,2035-01-14,0,0,1,A
