date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2025-02-01,1,st,Saturday,6,32,1,5,2025-01-27,2025-02-02,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-01,02/2025,02/01/2025,20250201,55,25-03,25,3,1,4,2025-01-29,2025-02-11,0,0,0,
2025-02-02,2,nd,Sunday,7,33,1,5,2025-01-27,2025-02-02,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-02,02/2025,02/02/2025,20250202,55,25-03,25,3,1,5,2025-01-29,2025-02-11,0,0,0,
2025-02-03,3,rd,Monday,1,34,0,6,2025-02-03,2025-02-09,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-03,02/2025,02/03/2025,20250203,55,25-03,25,3,1,6,2025-01-29,2025-02-11,0,0,1,A
2025-02-04,4,th,Tuesday,2,35,0,6,2025-02-03,2025-02-09,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-04,02/2025,02/04/2025,20250204,55,25-03,25,3,1,7,2025-01-29,2025-02-11,0,0,1,B
2025-02-05,5,th,Wednesday,3,36,0,6,2025-02-03,2025-02-09,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-05,02/2025,02/05/2025,20250205,55,25-03,25,3,2,8,2025-01-29,2025-02-11,0,0,1,A
2025-02-06,6,th,Thursday,4,37,0,6,2025-02-03,2025-02-09,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-06,02/2025,02/06/2025,20250206,55,25-03,25,3,2,9,2025-01-29,2025-02-11,0,0,1,B
2025-02-07,7,th,Friday,5,38,0,6,2025-02-03,2025-02-09,1,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-07,02/2025,02/07/2025,20250207,55,25-03,25,3,2,10,2025-01-29,2025-02-11,0,0,1,A
2025-02-08,8,th,Saturday,6,39,1,6,2025-02-03,2025-02-09,2,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-08,02/2025,02/08/2025,20250208,55,25-03,25,3,2,11,2025-01-29,2025-02-11,0,0,0,
2025-02-09,9,th,Sunday,7,40,1,6,2025-02-03,2025-02-09,2,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-09,02/2025,02/09/2025,20250209,55,25-03,25,3,2,12,2025-01-29,2025-02-11,0,0,0,
2025-02-10,10,th,Monday,1,41,0,7,2025-02-10,2025-02-16,2,2,February,2025-02-01,2025-02-28,1,2025,2025,2024,0,0,2025-02-10,02/2025,02/10/2025,20250210,55,25-03,25,3,2,13,2025-01-29,2025-02-11,0,0,1,B
