date,day,suffix,dow_name,dow_num,doy,weekend,woy,fow,low,wom,month,moy_name,fom,lom,gov_quarter,year,cy,fy,leap_year,53_weeks,disp_date,disp_mm_yyyy,disp_mm_dd_yyyy,disp_date_suffix,ppid,pp,ppy,ppn,ppw,ppd,pp_start,pp_end,pay_day,school_open,school_day,school_ab_day
2029-01-01,1,st,Monday,1,1,0,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-01,01/2029,01/01/2029,20290101,157,29-01,29,1,1,1,2029-01-01,2029-01-14,0,0,1,A
2029-01-02,2,nd,Tuesday,2,2,0,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-02,01/2029,01/02/2029,20290102,157,29-01,29,1,1,2,2029-01-01,2029-01-14,0,0,1,B
2029-01-03,3,rd,Wednesday,3,3,0,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-03,01/2029,01/03/2029,20290103,157,29-01,29,1,1,3,2029-01-01,2029-01-14,0,0,1,A
2029-01-04,4,th,Thursday,4,4,0,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-04,01/2029,01/04/2029,20290104,157,29-01,29,1,1,4,2029-01-01,2029-01-14,0,0,1,B
2029-01-05,5,th,Friday,5,5,0,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-05,01/2029,01/05/2029,20290105,157,29-01,29,1,1,5,2029-01-01,2029-01-14,0,0,1,A
2029-01-06,6,th,Saturday,6,6,1,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-06,01/2029,01/06/2029,20290106,157,29-01,29,1,1,6,2029-01-01,2029-01-14,0,0,0,
2029-01-07,7,th,Sunday,7,7,1,1,2029-01-01,2029-01-07,1,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-07,01/2029,01/07/2029,20290107,157,29-01,29,1,1,7,2029-01-01,2029-01-14,0,0,0,
2029-01-08,8,th,Monday,1,8,0,2,2029-01-08,2029-01-14,2,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-08,01/2029,01/08/2029,20290108,157,29-01,29,1,2,8,2029-01-01,2029-01-14,0,0,1,B
2029-01-09,9,th,Tuesday,2,9,0,2,2029-01-08,2029-01-14,2,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-09,01/2029,01/09/2029,20290109,157,29-01,29,1,2,9,2029-01-01,2029-01-14,0,0,1,A
2029-01-10,10,th,Wednesday,3,10,0,2,2029-01-08,2029-01-14,2,1,January,2029-01-01,2029-01-31,1,2029,2029,2028,0,0,2029-01-10,01/2029,01/10/2029,20290110,157,29-01,29,1,2,10,2029-01-01,2029-01-14,0,0,1,B
